Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
110,133801,1,3314947,50662128,1205328,8180989952,46137344,0
111,133809,0,0,0,51200,2306867200,0,0
111,133809,1,664744,563200,1996800,8178892800,2984247296,0
111,133801,0,0,0,2983232,12884770816,0,0
111,133801,1,3369374,51516240,1210960,8178892800,48234496,0
112,133809,0,0,0,57056,2480930816,0,0
112,133809,1,675587,605696,1990944,8178892800,2986344448,0
112,133801,0,0,0,3001120,12884836352,0,0
112,133801,1,3409662,52171824,1193072,8180989952,50331648,0
113,133809,0,0,0,57056,2480930816,0,0
113,133809,1,675587,605696,1990944,8178892800,2986344448,0
113,133801,0,0,0,2978896,12884901888,0,0
113,133801,1,3448046,52752368,1215312,8180989952,50331648,0
114,133809,0,0,0,51200,2533359616,0,0
114,133809,1,679965,618496,1996800,8178892800,2988441600,0
114,133801,0,0,0,2985696,12884901888,0,0
114,133801,1,3493441,53446064,1208560,8180989952,52428800,0
115,133809,0,0,0,51200,2759852032,0,0
115,133809,1,695368,673792,1996800,8178892800,2992635904,0
115,133801,0,0,0,3005552,12884901888,0,0
115,133801,1,3556325,54427760,1188720,8180989952,56623104,0
116,133809,0,0,0,51200,2831155200,0,0
116,133809,1,698762,691200,1996800,8178892800,2994733056,0
116,133801,0,0,0,2993728,12884901888,0,0
116,133801,1,3613387,55293312,1200544,8180989952,58720256,0
117,133809,0,0,0,58112,3009413120,0,0
117,133809,1,710031,734720,1989888,8178892800,2996830208,0
117,133801,0,0,0,2993696,12884901888,0,0
117,133801,1,3665339,56096432,1200576,8180989952,60817408,0
118,133809,0,0,0,54528,3219128320,0,0
118,133809,1,724129,785920,1993472,8178892800,3001024512,0
118,133801,0,0,0,3011072,12884901888,0,0
118,133801,1,3725959,56962224,1183216,8180989952,65011712,0
119,133809,0,0,0,51200,3355443200,0,0
119,133809,1,732887,819200,1996800,8178892800,3005218816,0
119,133801,0,0,0,3002016,12884901888,0,0
119,133801,1,3773738,57682560,1192272,8180989952,69206016,0
120,133809,0,0,0,55296,3747610624,0,0
120,133809,1,759495,914944,1992704,8178892800,3011510272,0
120,133801,0,0,0,2998976,12884901888,0,0
120,133801,1,3816309,58268016,1195328,8180989952,75497472,0
121,133809,0,0,0,51200,3808428032,0,0
121,133809,1,764617,929792,1996800,8178892800,3013607424,0
121,133801,0,0,0,2994272,12884901888,0,0
121,133801,1,3857652,58917888,1200033,8180989952,77594624,0
122,133809,0,0,0,51200,3879731200,0,0
122,133809,1,767863,947200,1996800,8178892800,3015704576,0
122,133801,0,0,0,2963936,12884901888,0,0
122,133801,1,3914270,59777264,1230368,8180989952,79691776,0
123,133809,0,0,0,56800,4053794816,0,0
123,133809,1,778649,989696,1991200,8178892800,3017801728,0
123,133801,0,0,0,2938512,12884901888,0,0
123,133801,1,3957875,60432784,1255792,8180989952,81788928,0
124,133809,0,0,0,51200,4106223616,0,0
124,133809,1,784156,1002496,1996800,8178892800,3019898880,0
124,133801,0,0,0,2996704,12884901888,0,0
124,133801,1,4005853,61263360,1197600,8180989952,83886080,0
125,133809,0,0,0,55264,4269801472,0,0
125,133809,1,794586,1042432,1992736,8178892800,3021996032,0
125,133801,0,0,0,2978688,12884901888,0,0
125,133801,1,4065024,62183792,1215616,8180989952,85983232,0
126,133809,0,0,0,51200,4332716032,0,0
126,133809,1,800298,1057792,1996800,8178892800,3024093184,0
126,133801,0,0,0,2987360,12884901888,0,0
126,133801,1,4120195,63082432,1206944,8180989952,88080384,0
127,133809,0,0,0,51200,4404019200,0,0
127,133809,1,803606,1075200,1996800,8178892800,3026190336,0
127,133801,0,0,0,2987824,12884901888,0,0
127,133801,1,4163185,63764160,1206480,8180989952,90177536,0
128,133809,0,0,0,57312,4578082816,0,0
128,133809,1,814560,1117696,1990688,8178892800,3028287488,0
128,133801,0,0,0,2990912,12884901888,0,0
128,133801,1,4207956,64483472,1203392,8180989952,92274688,0
129,133809,0,0,0,51200,4630511616,0,0
129,133809,1,819873,1130496,1996800,8178892800,3030384640,0
129,133801,0,0,0,2991632,12884901888,0,0
129,133801,1,4260228,65320960,1202672,8180989952,94371840,0
130,133809,0,0,0,54656,4794089472,0,0
130,133809,1,830312,1170432,1993344,8178892800,3032481792,0
130,133801,0,0,0,2990848,12884901888,0,0
130,133801,1,4301187,65976768,1203456,8180989952,96468992,0
131,133809,0,0,0,51200,4857004032,0,0
131,133809,1,835829,1185792,1996800,8178892800,3034578944,0
131,133801,0,0,0,2989776,12884901888,0,0
131,133801,1,4365114,67008480,1204528,8180989952,98566144,0
132,133809,0,0,0,55024,4945084416,0,0
132,133809,1,839236,1207296,1992976,8180989952,3038773248,0
