Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
129,112821,1,542370,172032,1931264,7910457344,4779409408,0
129,112811,0,0,0,2988592,12884901888,0,0
129,112811,1,3883134,60444656,1205712,7912554496,14680064,0
130,112821,0,0,0,116736,704643072,0,0
130,112821,1,542370,172032,1931264,7910457344,4779409408,0
130,112811,0,0,0,2981664,12884901888,0,0
130,112811,1,3921272,61025408,1212640,7912554496,14680064,0
131,112821,0,0,0,121248,870318080,0,0
131,112821,1,553047,212480,1926752,7910457344,4781506560,0
131,112811,0,0,0,2982480,12884901888,0,0
131,112811,1,3956571,61575632,1211824,7910457344,16777216,0
132,112821,0,0,0,116736,931135488,0,0
132,112821,1,558432,227328,1931264,7910457344,4783603712,0
132,112811,0,0,0,3006720,12884901888,0,0
132,112811,1,3991604,62150928,1187584,7912554496,18874368,0
133,112821,0,0,0,116736,931135488,0,0
133,112821,1,558432,227328,1931264,7910457344,4783603712,0
133,112811,0,0,0,2993024,12884901888,0,0
133,112811,1,4027763,62719920,1201280,7912554496,18874368,0
134,112821,0,0,0,116736,1002438656,0,0
134,112821,1,561786,244736,1931264,7910457344,4785700864,0
134,112811,0,0,0,3001344,12884901888,0,0
134,112811,1,4063485,63280000,1192960,7912554496,20971520,0
135,112821,0,0,0,123584,1180696576,0,0
135,112821,1,572347,288256,1924416,7910457344,4787798016,0
135,112811,0,0,0,3015456,12884901888,0,0
135,112811,1,4095307,63804048,1178848,7910457344,23068672,0
136,112821,0,0,0,123584,1180696576,0,0
136,112821,1,572347,288256,1924416,7910457344,4787798016,0
136,112811,0,0,0,2997968,12884901888,0,0
136,112811,1,4131796,64367664,1196336,7912554496,23068672,0
137,112821,0,0,0,116736,1228931072,0,0
137,112821,1,577740,300032,1931264,7910457344,4789895168,0
137,112811,0,0,0,3001632,12884901888,0,0
137,112811,1,4166560,64912048,1192683,7912554496,25165824,0
138,112821,0,0,0,120544,1392508928,0,0
138,112821,1,587711,339968,1927456,7910457344,4791992320,0
138,112811,0,0,0,3010192,12884901888,0,0
138,112811,1,4202161,65475360,1184112,7912554496,27262976,0
139,112821,0,0,0,116736,1455423488,0,0
139,112821,1,593237,355328,1931264,7910457344,4794089472,0
139,112811,0,0,0,3010656,12884901888,0,0
139,112811,1,4237212,66016928,1183648,7912554496,29360128,0
140,112821,0,0,0,116736,1455423488,0,0
140,112821,1,593237,355328,1931264,7910457344,4794089472,0
140,112811,0,0,0,3002608,12884901888,0,0
140,112811,1,4273475,66581584,1191711,7912554496,29360128,0
141,112821,0,0,0,116736,1526726656,0,0
141,112821,1,596734,372736,1931264,7910457344,4796186624,0
141,112811,0,0,0,3009472,12884901888,0,0
141,112811,1,4308973,67122336,1184832,7912554496,31457280,0
142,112821,0,0,0,122368,1700790272,0,0
142,112821,1,607872,415232,1925632,7910457344,4798283776,0
142,112811,0,0,0,3008512,12884901888,0,0
142,112811,1,4350412,67719856,1185792,7912554496,33554432,0
